datetime,QFIN,STAT,MATH,COMP,SOCI,SOTH
2026-01-08 11:40:00,4827.5,37.49,56.03,76.19,85.84,105.75
2026-01-08 11:45:00,4835.4,37.52,55.87,75.68,85.8,105.25
2026-01-08 11:50:00,4838.7,37.52,56.06,75.75,85.8,105.47
2026-01-08 11:55:00,4839.1,37.56,56.14,75.96,85.81,105.59
2026-01-08 12:00:00,4838.6,37.55,56.11,75.57,85.81,105.51
2026-01-08 13:00:00,4831.8,37.28,54.8,75.61,85.86,104.89
2026-01-08 13:05:00,4835.5,37.3,54.39,75.62,85.84,104.4
2026-01-08 13:10:00,4831.5,37.32,53.75,75.8,85.84,103.85
2026-01-08 13:15:00,4831.1,37.31,53.4,75.54,85.87,103.81
2026-01-08 13:20:00,4834.1,37.34,53.2,75.88,85.88,103.77
2026-01-08 13:25:00,4832.7,37.44,52.9,75.86,85.85,103.34
2026-01-08 13:30:00,4832.4,37.42,53.17,76.3,85.88,103.88
2026-01-08 13:35:00,4836.3,37.47,53.23,75.92,85.85,103.64
2026-01-08 13:40:00,4830.0,37.5,53.52,76.15,85.85,103.83
2026-01-08 13:45:00,4832.1,37.51,53.08,75.83,85.86,103.59
2026-01-08 13:50:00,4827.9,37.46,52.63,76.74,85.86,103.18
2026-01-08 13:55:00,4835.4,37.41,52.78,76.89,85.85,103.24
2026-01-08 14:00:00,4839.6,37.47,52.51,76.83,85.85,102.95
2026-01-08 14:05:00,4844.4,37.54,52.64,76.67,85.82,102.79
2026-01-08 14:10:00,4841.8,37.5,52.78,76.11,85.84,103.13
2026-01-08 14:15:00,4845.8,37.52,52.93,76.24,85.84,103.22
2026-01-08 14:20:00,4839.5,37.51,52.66,76.37,85.84,102.98
2026-01-08 14:25:00,4836.6,37.52,52.55,76.33,85.83,102.88
2026-01-08 14:30:00,4834.8,37.57,52.42,76.02,85.84,102.81
2026-01-08 14:35:00,4835.9,37.58,52.42,76.28,85.85,102.89
2026-01-08 14:40:00,4833.8,37.58,52.4,76.31,85.83,102.8
2026-01-08 14:45:00,4830.9,37.48,52.37,76.45,85.82,102.64
2026-01-08 14:50:00,4838.5,37.59,53.04,76.35,85.82,103.23
2026-01-08 14:55:00,4843.2,37.64,53.37,75.91,85.79,103.29
2026-01-08 15:00:00,4850.0,37.7,53.48,75.63,85.78,103.34
2026-01-08 15:05:00,4860.2,37.81,53.36,75.97,85.83,103.66
2026-01-08 15:10:00,4850.1,37.69,53.34,76.63,85.81,103.51
2026-01-08 15:15:00,4849.2,37.75,53.19,76.66,85.83,103.5
2026-01-08 15:20:00,4858.2,37.77,53.21,76.36,85.8,103.25
2026-01-08 15:25:00,4865.4,37.79,53.2,76.19,85.79,103.2
2026-01-08 15:30:00,4870.0,37.85,53.53,76.36,85.77,103.29
2026-01-08 15:35:00,4865.6,37.83,53.66,76.54,85.77,103.46
2026-01-08 15:40:00,4863.9,37.75,53.74,76.58,85.77,103.56
2026-01-08 15:45:00,4863.4,37.72,53.29,76.98,85.76,103.07
2026-01-08 15:50:00,4869.2,37.64,53.13,76.72,85.76,102.9
2026-01-08 15:55:00,4865.2,37.67,53.08,76.84,85.73,102.62
2026-01-08 16:00:00,4866.3,37.72,53.55,76.81,85.7,102.78
2026-01-09 09:30:00,4869.6,37.78,52.7,85.51,85.91,103.92
2026-01-09 09:35:00,4865.6,37.72,52.86,85.86,85.9,104.04
2026-01-09 09:40:00,4867.1,37.72,52.65,85.91,85.91,103.89
2026-01-09 09:45:00,4867.0,37.7,52.7,85.69,85.94,104.2
2026-01-09 09:50:00,4856.5,37.68,52.63,85.56,85.94,104.15
2026-01-09 09:55:00,4864.1,37.64,52.51,86.11,85.94,104.09
2026-01-09 10:00:00,4876.0,37.62,52.38,85.84,85.92,103.75
2026-01-09 10:05:00,4875.5,37.67,52.24,85.81,85.9,103.4
2026-01-09 10:10:00,4872.7,37.62,51.88,85.91,85.89,103.1
2026-01-09 10:15:00,4869.9,37.63,51.49,86.17,85.89,102.73
2026-01-09 10:20:00,4869.2,37.56,51.64,86.29,85.87,102.67
2026-01-09 10:25:00,4872.7,37.62,51.79,86.25,85.88,102.88
2026-01-09 10:30:00,4875.3,37.64,51.53,86.17,85.85,102.46
2026-01-09 10:35:00,4870.0,37.59,51.57,86.43,85.83,102.28
2026-01-09 10:40:00,4864.5,37.67,51.75,86.49,85.81,102.28
2026-01-09 10:45:00,4878.5,37.73,51.8,85.73,85.8,102.28
2026-01-09 10:50:00,4873.7,37.8,51.96,86.18,85.8,102.36
2026-01-09 10:55:00,4879.6,37.78,52.04,86.16,85.79,102.37
2026-01-09 11:00:00,4874.3,37.71,51.83,86.04,85.82,102.43
2026-01-09 11:05:00,4877.7,37.7,51.63,86.05,85.83,102.36
2026-01-09 11:10:00,4884.8,37.75,51.56,85.97,85.81,102.2
2026-01-09 11:15:00,4889.3,37.76,51.54,85.66,85.81,102.16
2026-01-09 11:20:00,4899.7,37.79,51.58,85.39,85.82,102.29
2026-01-09 11:25:00,4897.8,37.8,51.5,85.31,85.83,102.34
2026-01-09 11:30:00,4904.9,37.8,51.39,85.44,85.81,102.11
2026-01-09 11:35:00,4912.1,37.8,51.14,85.03,85.81,101.9
2026-01-09 11:40:00,4906.2,37.73,51.06,84.84,85.81,101.81
2026-01-09 11:45:00,4913.3,37.74,51.86,84.53,85.8,102.5
2026-01-09 11:50:00,4913.1,37.73,52.43,84.85,85.8,103.0
2026-01-09 11:55:00,4910.6,37.79,52.14,84.9,85.8,102.75
2026-01-09 12:00:00,4910.5,37.83,52.63,85.25,85.83,103.39
2026-01-09 13:00:00,4920.3,37.75,53.42,84.37,85.73,103.24
2026-01-09 13:05:00,4922.9,37.75,53.63,84.03,85.74,103.52
2026-01-09 13:10:00,4924.6,37.75,53.68,84.0,85.72,103.37
2026-01-09 13:15:00,4912.4,37.77,53.73,83.99,85.73,103.43
2026-01-09 13:20:00,4915.8,37.83,53.98,83.63,85.71,103.51
2026-01-09 13:25:00,4913.7,37.8,54.49,83.92,85.7,103.89
2026-01-09 13:30:00,4918.0,37.82,54.36,83.5,85.71,103.89
2026-01-09 13:35:00,4922.8,37.9,54.52,83.29,85.75,104.34
2026-01-09 13:40:00,4924.7,37.9,54.56,83.31,85.75,104.35
2026-01-09 13:45:00,4929.5,37.83,54.3,82.88,85.75,104.17
2026-01-09 13:50:00,4935.2,37.79,54.16,82.78,85.75,104.11
2026-01-09 13:55:00,4933.4,37.83,53.72,82.92,85.78,103.95
2026-01-09 14:00:00,4934.4,37.77,53.64,83.18,85.77,103.75
2026-01-09 14:05:00,4929.9,37.79,53.38,83.23,85.78,103.65
2026-01-09 14:10:00,4928.3,37.8,53.29,82.98,85.8,103.81
2026-01-09 14:15:00,4925.2,37.79,53.11,82.97,85.76,103.22
2026-01-09 14:20:00,4922.5,37.78,52.87,82.95,85.8,103.31
2026-01-09 14:25:00,4927.5,37.79,53.06,83.09,85.8,103.53
2026-01-09 14:30:00,4936.0,37.81,53.15,83.31,85.79,103.45
2026-01-09 14:35:00,4931.3,37.76,53.12,83.22,85.79,103.41
2026-01-09 14:40:00,4931.5,37.7,53.11,83.02,85.8,103.46
2026-01-09 14:45:00,4930.8,37.73,53.37,82.34,85.78,103.55
2026-01-09 14:50:00,4928.1,37.8,53.66,82.26,85.8,103.98
2026-01-09 14:55:00,4924.5,37.83,53.64,82.4,85.82,104.12
2026-01-09 15:00:00,4927.9,37.78,53.53,82.53,85.84,104.17
2026-01-09 15:05:00,4932.1,37.83,53.86,82.15,85.83,104.4
2026-01-09 15:10:00,4927.7,37.85,53.78,82.41,85.84,104.34
2026-01-09 15:15:00,4916.5,37.76,53.62,82.34,85.85,104.4
2026-01-09 15:20:00,4914.0,37.7,53.42,82.42,85.87,104.37
2026-01-09 15:25:00,4906.2,37.71,53.51,82.76,85.88,104.49
2026-01-09 15:30:00,4909.6,37.65,53.45,82.78,85.88,104.46
2026-01-09 15:35:00,4914.6,37.62,53.88,82.33,85.87,104.76
2026-01-09 15:40:00,4907.2,37.56,53.8,82.05,85.87,104.64
2026-01-09 15:45:00,4910.6,37.58,53.86,82.06,85.86,104.61
2026-01-09 15:50:00,4914.8,37.55,53.78,82.04,85.85,104.46
2026-01-09 15:55:00,4917.9,37.63,53.7,82.4,85.86,104.53
2026-01-09 16:00:00,4911.6,37.6,53.74,82.67,85.88,104.82
2026-01-12 09:30:00,5013.0,38.12,51.78,90.31,85.75,103.78
2026-01-12 09:35:00,5009.3,38.09,51.97,90.48,85.76,104.0
2026-01-12 09:40:00,5018.1,38.03,52.03,90.47,85.75,104.04
2026-01-12 09:45:00,5012.7,37.94,52.22,90.29,85.72,103.93
2026-01-12 09:50:00,5020.5,38.01,52.25,90.08,85.7,103.76
2026-01-12 09:55:00,5020.4,37.94,52.51,90.37,85.71,104.13
2026-01-12 10:00:00,5025.7,37.98,53.0,90.56,85.72,104.62
2026-01-12 10:05:00,5028.0,37.93,52.83,90.82,85.73,104.56
2026-01-12 10:10:00,5023.0,37.94,52.74,90.62,85.72,104.36
2026-01-12 10:15:00,5023.3,37.9,52.76,90.67,85.69,104.14
2026-01-12 10:20:00,5028.1,37.93,52.84,90.58,85.69,104.24
2026-01-12 10:25:00,5031.6,37.9,52.97,90.6,85.69,104.32
2026-01-12 10:30:00,5035.9,37.93,52.53,90.43,85.65,103.6
2026-01-12 10:35:00,5045.6,37.9,52.32,90.45,85.64,103.33
2026-01-12 10:40:00,5051.1,37.92,52.57,90.2,85.63,103.43
2026-01-12 10:45:00,5050.4,37.95,52.46,90.19,85.62,103.22
2026-01-12 10:50:00,5043.8,37.95,52.47,90.09,85.61,103.09
2026-01-12 10:55:00,5046.7,37.89,52.87,90.32,85.6,103.45
2026-01-12 11:00:00,5046.1,37.92,52.87,90.06,85.61,103.54
2026-01-12 11:05:00,5045.2,37.95,53.25,89.72,85.61,103.88
2026-01-12 11:10:00,5038.3,37.98,52.8,90.04,85.59,103.26
2026-01-12 11:15:00,5033.0,38.03,52.83,90.25,85.56,103.11
2026-01-12 11:20:00,5023.9,38.04,52.45,90.38,85.58,102.97
2026-01-12 11:25:00,5032.8,37.94,52.16,90.14,85.58,102.6
2026-01-12 11:30:00,5037.9,37.96,52.07,90.37,85.58,102.5
2026-01-12 11:35:00,5037.2,37.92,52.17,90.5,85.58,102.66
2026-01-12 11:40:00,5032.6,37.87,52.26,90.88,85.57,102.62
2026-01-12 11:45:00,5030.9,37.76,52.08,90.54,85.6,102.74
2026-01-12 11:50:00,5034.9,37.76,52.11,90.64,85.61,102.93
2026-01-12 11:55:00,5029.2,37.69,52.32,90.64,85.6,103.01
2026-01-12 12:00:00,5021.6,37.7,52.3,90.9,85.61,103.02
2026-01-12 13:00:00,5017.7,37.78,52.32,91.21,85.49,102.01
2026-01-12 13:05:00,5023.9,37.75,52.23,91.2,85.49,101.96
2026-01-12 13:10:00,5023.3,37.7,52.51,90.9,85.47,102.06
2026-01-12 13:15:00,5013.0,37.72,52.58,90.87,85.51,102.45
2026-01-12 13:20:00,5011.0,37.72,52.39,90.96,85.52,102.32
2026-01-12 13:25:00,5014.8,37.79,52.97,90.98,85.54,103.05
2026-01-12 13:30:00,5010.0,37.75,52.91,91.36,85.57,103.21
2026-01-12 13:35:00,5012.0,37.78,53.29,91.1,85.58,103.63
2026-01-12 13:40:00,5016.2,37.76,53.31,90.83,85.56,103.47
2026-01-12 13:45:00,5015.8,37.8,53.66,90.56,85.54,103.6
2026-01-12 13:50:00,5010.8,37.87,53.7,90.4,85.59,104.09
2026-01-12 13:55:00,5007.2,37.84,53.68,90.71,85.62,104.26
2026-01-12 14:00:00,5004.7,37.83,53.6,90.65,85.6,104.06
2026-01-12 14:05:00,5017.8,37.82,53.85,90.49,85.6,104.33
2026-01-12 14:10:00,5021.0,37.78,53.78,90.29,85.6,104.26
2026-01-12 14:15:00,5016.5,37.7,53.93,90.27,85.62,104.55
2026-01-12 14:20:00,5015.9,37.74,54.05,89.97,85.64,104.82
2026-01-12 14:25:00,5010.3,37.73,54.16,90.14,85.67,105.14
2026-01-12 14:30:00,5023.9,37.82,54.11,89.82,85.66,105.02
2026-01-12 14:35:00,5027.3,37.84,53.81,89.46,85.64,104.63
2026-01-12 14:40:00,5024.6,37.8,53.55,89.5,85.66,104.56
2026-01-12 14:45:00,5028.0,37.75,53.26,89.56,85.63,104.03
2026-01-12 14:50:00,5044.5,37.85,52.78,89.57,85.63,103.61
2026-01-12 14:55:00,5041.5,37.9,52.54,89.51,85.6,103.19
2026-01-12 15:00:00,5041.2,38.02,52.56,89.11,85.59,103.15
2026-01-12 15:05:00,5040.8,38.04,52.13,89.27,85.56,102.5
2026-01-12 15:10:00,5037.1,38.01,52.23,89.66,85.56,102.56
2026-01-12 15:15:00,5035.3,38.04,52.45,89.46,85.58,102.93
2026-01-12 15:20:00,5035.2,38.07,52.25,89.42,85.59,102.92
2026-01-12 15:25:00,5036.8,38.06,52.0,89.38,85.6,102.73
2026-01-12 15:30:00,5038.5,38.02,51.62,89.65,85.6,102.36
2026-01-12 15:35:00,5038.4,38.12,50.94,89.82,85.61,101.85
2026-01-12 15:40:00,5029.0,38.07,50.8,90.09,85.62,101.86
2026-01-12 15:45:00,5029.4,38.0,50.79,90.09,85.62,101.86
2026-01-12 15:50:00,5029.8,38.04,50.28,90.67,85.65,101.66
2026-01-12 15:55:00,5025.0,38.09,50.66,90.77,85.65,101.98
2026-01-12 16:00:00,5023.1,38.03,50.5,90.69,85.63,101.69
2026-01-13 09:30:00,4989.0,37.86,47.41,90.36,85.46,97.75
2026-01-13 09:35:00,4988.2,37.91,47.22,89.97,85.46,97.54
2026-01-13 09:40:00,4982.0,37.93,46.97,90.19,85.49,97.54
2026-01-13 09:45:00,4978.7,37.99,47.01,90.42,85.49,97.54
2026-01-13 09:50:00,4982.3,37.99,46.51,90.46,85.47,96.88
2026-01-13 09:55:00,4981.6,38.03,46.46,90.52,85.47,96.86
2026-01-13 10:00:00,4986.3,38.0,46.53,90.45,85.47,96.87
2026-01-13 10:05:00,4984.1,37.94,46.23,90.41,85.52,96.92
2026-01-13 10:10:00,4981.1,37.9,45.87,90.38,85.53,96.72
2026-01-13 10:15:00,4985.2,37.87,45.81,90.13,85.53,96.62
2026-01-13 10:20:00,4984.9,37.92,45.69,90.21,85.52,96.45
2026-01-13 10:25:00,4983.3,37.88,45.42,90.52,85.48,95.88
2026-01-13 10:30:00,4979.8,37.88,45.31,90.55,85.47,95.64
2026-01-13 10:35:00,4977.8,37.88,45.13,90.19,85.49,95.67
2026-01-13 10:40:00,4975.7,37.87,44.89,90.39,85.49,95.44
2026-01-13 10:45:00,4981.2,37.85,44.81,90.49,85.5,95.4
2026-01-13 10:50:00,4986.1,37.83,44.94,90.28,85.55,95.9
2026-01-13 10:55:00,4984.9,37.87,44.65,90.61,85.54,95.58
2026-01-13 11:00:00,4989.8,37.93,44.55,90.53,85.55,95.5
2026-01-13 11:05:00,4976.3,37.84,44.46,90.82,85.59,95.77
2026-01-13 11:10:00,4985.4,37.92,44.27,90.91,85.54,95.13
2026-01-13 11:15:00,4988.9,37.95,44.63,90.84,85.52,95.36
2026-01-13 11:20:00,4987.1,38.0,44.75,90.55,85.53,95.53
2026-01-13 11:25:00,4990.5,38.0,44.29,90.68,85.5,94.84
2026-01-13 11:30:00,4988.8,37.99,44.02,90.73,85.48,94.35
2026-01-13 11:35:00,4985.1,37.92,44.05,90.9,85.46,94.33
2026-01-13 11:40:00,4983.5,37.88,44.1,91.14,85.48,94.55
2026-01-13 11:45:00,4986.1,37.8,44.34,91.02,85.49,94.88
2026-01-13 11:50:00,4985.4,37.85,44.13,90.95,85.49,94.69
2026-01-13 11:55:00,4988.3,37.86,44.43,90.4,85.5,95.11
2026-01-13 12:00:00,4990.5,37.82,44.34,90.61,85.52,95.12
2026-01-13 13:00:00,5018.2,37.86,44.69,89.8,85.5,95.5
2026-01-13 13:05:00,5025.7,37.82,44.8,90.05,85.5,95.6
2026-01-13 13:10:00,5028.3,37.88,45.15,90.09,85.49,95.93
2026-01-13 13:15:00,5024.5,37.9,45.28,90.3,85.49,96.02
2026-01-13 13:20:00,5022.9,37.95,45.15,90.39,85.47,95.72
2026-01-13 13:25:00,5023.5,37.94,45.19,90.4,85.46,95.69
2026-01-13 13:30:00,5023.4,37.95,45.37,90.13,85.43,95.59
2026-01-13 13:35:00,5035.2,37.99,45.28,90.33,85.42,95.45
2026-01-13 13:40:00,5037.3,37.94,44.59,90.54,85.44,94.84
2026-01-13 13:45:00,5043.6,38.01,44.02,90.34,85.43,94.17
2026-01-13 13:50:00,5036.2,38.0,43.9,90.15,85.45,94.27
2026-01-13 13:55:00,5041.4,37.99,43.86,89.97,85.46,94.32
2026-01-13 14:00:00,5044.0,37.99,43.97,89.69,85.47,94.55
2026-01-13 14:05:00,5036.8,38.07,43.87,89.81,85.5,94.74
2026-01-13 14:10:00,5034.9,38.04,44.18,89.54,85.5,95.04
2026-01-13 14:15:00,5037.1,37.99,44.02,89.05,85.49,94.74
2026-01-13 14:20:00,5038.8,38.0,44.41,88.76,85.51,95.3
2026-01-13 14:25:00,5045.4,38.04,44.61,88.78,85.48,95.29
2026-01-13 14:30:00,5036.1,37.94,44.45,89.4,85.48,95.11
2026-01-13 14:35:00,5035.4,37.86,44.23,89.59,85.47,94.88
2026-01-13 14:40:00,5026.9,37.82,44.22,89.32,85.45,94.66
2026-01-13 14:45:00,5027.7,37.93,44.22,89.15,85.45,94.7
2026-01-13 14:50:00,5024.6,37.87,44.29,89.23,85.5,95.13
2026-01-13 14:55:00,5028.6,37.89,44.74,89.24,85.49,95.57
2026-01-13 15:00:00,5026.8,37.86,44.69,89.17,85.51,95.57
2026-01-13 15:05:00,5024.4,37.93,44.4,89.37,85.5,95.27
2026-01-13 15:10:00,5030.6,37.93,44.19,89.3,85.47,94.82
2026-01-13 15:15:00,5038.8,37.96,43.89,89.13,85.47,94.5
2026-01-13 15:20:00,5032.3,38.0,43.94,89.44,85.47,94.53
2026-01-13 15:25:00,5028.0,38.04,43.77,89.82,85.48,94.4
2026-01-13 15:30:00,5028.0,38.06,43.96,89.65,85.49,94.67
2026-01-13 15:35:00,5030.8,37.99,43.86,90.12,85.51,94.73
2026-01-13 15:40:00,5036.1,37.97,44.09,90.29,85.48,94.77
2026-01-13 15:45:00,5039.4,37.97,44.56,89.92,85.53,95.58
2026-01-13 15:50:00,5048.7,37.92,44.76,89.93,85.54,95.94
2026-01-13 15:55:00,5049.8,37.93,44.62,90.04,85.56,95.93
2026-01-13 16:00:00,5057.8,37.96,44.44,90.18,85.56,95.74
2026-01-14 09:30:00,5021.2,38.06,44.66,94.06,85.67,97.38
2026-01-14 09:35:00,5018.5,38.11,44.41,94.35,85.65,96.98
2026-01-14 09:40:00,5027.1,38.15,44.56,94.32,85.6,96.74
2026-01-14 09:45:00,5029.1,38.14,44.71,94.38,85.59,96.86
2026-01-14 09:50:00,5036.4,38.23,44.74,94.33,85.61,97.01
2026-01-14 09:55:00,5027.7,38.2,44.87,94.03,85.62,97.25
2026-01-14 10:00:00,5024.2,38.06,44.58,94.19,85.65,97.14
2026-01-14 10:05:00,5022.3,38.02,44.28,94.36,85.66,96.99
2026-01-14 10:10:00,5027.7,38.04,44.39,94.09,85.66,97.08
2026-01-14 10:15:00,5027.3,37.98,45.02,93.99,85.65,97.61
2026-01-14 10:20:00,5026.8,37.95,45.4,94.12,85.63,97.88
2026-01-14 10:25:00,5022.7,37.92,45.36,94.02,85.64,97.88
2026-01-14 10:30:00,5015.3,38.01,45.3,93.92,85.66,97.99
2026-01-14 10:35:00,5015.1,38.0,45.19,93.75,85.63,97.66
2026-01-14 10:40:00,5026.8,38.05,44.97,93.66,85.62,97.35
2026-01-14 10:45:00,5016.4,38.08,44.75,93.5,85.59,96.88
2026-01-14 10:50:00,5024.0,38.17,44.81,93.71,85.58,96.84
2026-01-14 10:55:00,5033.5,38.18,45.4,93.76,85.62,97.78
2026-01-14 11:00:00,5038.7,38.23,45.32,93.78,85.62,97.72
2026-01-14 11:05:00,5032.1,38.17,44.89,93.99,85.64,97.46
2026-01-14 11:10:00,5036.3,38.15,44.68,93.89,85.6,96.92
2026-01-14 11:15:00,5036.4,38.19,44.9,93.77,85.58,96.98
2026-01-14 11:20:00,5029.8,38.16,44.61,93.72,85.57,96.64
2026-01-14 11:25:00,5024.6,38.04,44.42,93.74,85.57,96.5
2026-01-14 11:30:00,5014.1,37.98,44.55,93.93,85.57,96.58
2026-01-14 11:35:00,5004.8,38.0,44.57,93.87,85.57,96.59
2026-01-14 11:40:00,5003.9,37.99,44.52,93.77,85.59,96.74
2026-01-14 11:45:00,5004.8,37.96,44.61,93.5,85.58,96.76
2026-01-14 11:50:00,5001.2,37.97,44.6,93.52,85.57,96.72
2026-01-14 11:55:00,4995.9,37.93,44.85,93.3,85.55,96.79
2026-01-14 12:00:00,4993.9,37.91,44.94,93.35,85.54,96.85
2026-01-14 13:00:00,4994.1,37.92,45.08,93.2,85.52,96.94
2026-01-14 13:05:00,4993.9,37.97,44.83,93.01,85.55,96.83
2026-01-14 13:10:00,5000.7,37.85,45.1,93.16,85.54,97.14
2026-01-14 13:15:00,4995.2,37.81,44.95,93.39,85.54,96.95
2026-01-14 13:20:00,5002.8,37.89,44.9,93.23,85.52,96.72
2026-01-14 13:25:00,5006.7,37.93,45.26,93.54,85.51,96.99
2026-01-14 13:30:00,5004.9,38.04,45.4,93.72,85.49,97.02
2026-01-14 13:35:00,4999.8,38.06,44.9,93.55,85.46,96.19
2026-01-14 13:40:00,5008.3,38.08,44.81,93.65,85.46,96.13
2026-01-14 13:45:00,5007.1,38.1,44.67,93.61,85.47,96.04
2026-01-14 13:50:00,5005.0,37.99,44.87,93.72,85.47,96.31
2026-01-14 13:55:00,5011.8,37.98,44.86,93.74,85.45,96.07
2026-01-14 14:00:00,5021.7,38.03,45.46,93.46,85.46,96.72
2026-01-14 14:05:00,5025.3,38.02,45.52,93.22,85.45,96.7
2026-01-14 14:10:00,5025.2,37.98,45.47,93.33,85.46,96.71
2026-01-14 14:15:00,5022.0,37.97,45.59,93.68,85.47,96.95
2026-01-14 14:20:00,5019.1,37.97,45.73,93.56,85.47,97.07
2026-01-14 14:25:00,5018.0,37.91,45.99,94.04,85.46,97.21
2026-01-14 14:30:00,5020.7,37.9,45.52,93.76,85.46,96.75
2026-01-14 14:35:00,5024.1,37.87,45.71,93.9,85.44,96.79
2026-01-14 14:40:00,5020.6,37.92,45.8,94.3,85.44,96.85
2026-01-14 14:45:00,5014.8,37.89,45.28,93.97,85.42,96.19
2026-01-14 14:50:00,5017.9,37.88,45.12,93.6,85.41,96.05
2026-01-14 14:55:00,5007.3,37.85,44.76,93.87,85.44,95.85
2026-01-14 15:00:00,5004.1,37.76,44.76,94.29,85.46,96.05
2026-01-14 15:05:00,5012.4,37.87,44.64,94.53,85.46,95.97
2026-01-14 15:10:00,5003.3,37.89,44.22,94.28,85.46,95.5
2026-01-14 15:15:00,5000.2,37.86,44.2,94.31,85.46,95.55
2026-01-14 15:20:00,5008.4,37.89,43.8,94.15,85.46,95.12
2026-01-14 15:25:00,5006.1,37.94,43.37,94.18,85.49,94.89
2026-01-14 15:30:00,5012.3,37.9,43.3,94.16,85.5,94.86
2026-01-14 15:35:00,5021.2,37.91,42.97,93.99,85.47,94.33
2026-01-14 15:40:00,5021.1,37.86,42.83,93.91,85.44,93.93
2026-01-14 15:45:00,5019.0,37.91,43.24,93.76,85.43,94.24
2026-01-14 15:50:00,5019.1,37.92,43.34,93.38,85.41,94.25
2026-01-14 15:55:00,5017.1,37.92,43.27,93.29,85.4,94.05
2026-01-14 16:00:00,5017.2,37.88,43.08,93.1,85.4,93.82
2026-01-15 09:30:00,5186.4,38.26,43.62,93.43,85.28,93.94
2026-01-15 09:35:00,5185.1,38.24,43.82,93.21,85.26,94.03
2026-01-15 09:40:00,5186.9,38.27,43.71,93.28,85.25,93.82
2026-01-15 09:45:00,5192.1,38.23,43.86,92.79,85.25,93.98
2026-01-15 09:50:00,5203.0,38.26,43.97,92.83,85.24,94.0
2026-01-15 09:55:00,5201.3,38.27,44.47,92.84,85.29,94.96
2026-01-15 10:00:00,5193.4,38.27,44.22,92.68,85.31,94.8
2026-01-15 10:05:00,5190.2,38.31,44.05,93.27,85.3,94.62
2026-01-15 10:10:00,5187.6,38.27,44.06,93.11,85.27,94.37
2026-01-15 10:15:00,5189.1,38.21,44.2,93.19,85.25,94.31
2026-01-15 10:20:00,5187.0,38.16,44.13,92.99,85.25,94.22
2026-01-15 10:25:00,5190.1,38.22,44.2,92.91,85.25,94.34
2026-01-15 10:30:00,5192.3,38.23,43.91,92.87,85.26,94.12
2026-01-15 10:35:00,5186.8,38.17,43.97,92.84,85.27,94.24
2026-01-15 10:40:00,5182.6,38.16,44.29,92.89,85.27,94.66
2026-01-15 10:45:00,5179.5,38.08,44.1,93.11,85.25,94.18
2026-01-15 10:50:00,5177.9,38.09,43.99,93.11,85.26,94.24
2026-01-15 10:55:00,5172.4,38.16,44.0,93.32,85.25,94.05
2026-01-15 11:00:00,5169.9,38.2,44.28,93.18,85.22,94.13
2026-01-15 11:05:00,5165.2,38.16,44.35,93.21,85.22,94.2
2026-01-15 11:10:00,5168.8,38.2,44.01,93.19,85.22,93.89
2026-01-15 11:15:00,5171.7,38.2,43.84,93.51,85.21,93.57
2026-01-15 11:20:00,5180.9,38.29,43.99,93.14,85.2,93.67
2026-01-15 11:25:00,5180.3,38.26,44.01,93.47,85.21,93.75
2026-01-15 11:30:00,5185.8,38.22,43.61,93.37,85.2,93.27
2026-01-15 11:35:00,5185.8,38.22,43.02,93.45,85.23,92.9
2026-01-15 11:40:00,5188.7,38.2,43.34,93.81,85.23,93.24
2026-01-15 11:45:00,5191.1,38.18,43.59,93.76,85.22,93.42
2026-01-15 11:50:00,5188.7,38.11,43.79,93.66,85.21,93.51
2026-01-15 11:55:00,5195.1,38.09,43.86,93.48,85.2,93.48
2026-01-15 12:00:00,5190.6,38.02,43.59,93.31,85.19,93.15
2026-01-15 13:00:00,5188.6,38.24,44.76,94.07,85.18,94.41
2026-01-15 13:05:00,5182.4,38.34,45.05,93.85,85.19,94.73
2026-01-15 13:10:00,5186.2,38.28,45.69,93.89,85.21,95.51
2026-01-15 13:15:00,5185.9,38.29,45.54,93.77,85.21,95.39
2026-01-15 13:20:00,5188.6,38.25,45.76,93.75,85.2,95.52
2026-01-15 13:25:00,5199.8,38.15,46.06,93.27,85.2,95.8
2026-01-15 13:30:00,5193.1,38.2,46.24,93.48,85.17,95.75
2026-01-15 13:35:00,5195.7,38.2,46.38,93.69,85.16,95.81
2026-01-15 13:40:00,5195.8,38.21,46.37,93.74,85.18,95.92
2026-01-15 13:45:00,5201.3,38.26,45.84,93.64,85.15,95.2
2026-01-15 13:50:00,5202.4,38.27,45.47,93.49,85.17,94.95
2026-01-15 13:55:00,5199.6,38.25,45.22,93.28,85.13,94.47
2026-01-15 14:00:00,5196.8,38.32,44.78,92.95,85.15,94.16
2026-01-15 14:05:00,5200.7,38.39,44.73,92.86,85.14,94.09
2026-01-15 14:10:00,5205.0,38.39,44.66,92.88,85.13,93.9
2026-01-15 14:15:00,5207.8,38.33,44.62,92.83,85.1,93.65
2026-01-15 14:20:00,5211.6,38.31,44.8,92.86,85.08,93.65
2026-01-15 14:25:00,5214.8,38.29,44.76,92.71,85.09,93.73
2026-01-15 14:30:00,5206.6,38.29,44.79,92.6,85.11,93.95
2026-01-15 14:35:00,5211.0,38.28,44.47,92.21,85.1,93.61
2026-01-15 14:40:00,5211.5,38.24,44.39,92.64,85.08,93.33
2026-01-15 14:45:00,5204.8,38.12,44.6,92.45,85.06,93.43
